category,sub_category,gift_name,price,occasion_type,gift_url,gift_image_url
의류,의류,나이키 남&여 기모 팬츠,49800,,https://gift.kakao.com/product/1213978,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%82%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%8F%E1%85%B5+%E1%84%82%E1%85%A1%E1%86%B7%26%E1%84%8B%E1%85%A7+%E1%84%80%E1%85%B5%E1%84%86%E1%85%A9+%E1%84%91%E1%85%A2%E1%86%AB%E1%84%8E%E1%85%B3.jpeg
악세사리,악세사리,스와로브스키 Swan 핑크스완 네크리스,151200,,https://gift.kakao.com/product/1002228,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%89%E1%85%B3%E1%84%8B%E1%85%AA%E1%84%85%E1%85%A9%E1%84%87%E1%85%B3%E1%84%89%E1%85%B3%E1%84%8F%E1%85%B5+Swan+%E1%84%91%E1%85%B5%E1%86%BC%E1%84%8F%E1%85%B3%E1%84%89%E1%85%B3%E1%84%8B%E1%85%AA%E1%86%AB+%E1%84%82%E1%85%A6%E1%84%8F%E1%85%B3%E1%84%85%E1%85%B5%E1%84%89%E1%85%B3.jpeg
악세사리,악세사리,판도라 베스트 반지 10종 택1,78000,,https://gift.kakao.com/product/2313780,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%91%E1%85%A1%E1%86%AB%E1%84%83%E1%85%A9%E1%84%85%E1%85%A1+%E1%84%87%E1%85%A6%E1%84%89%E1%85%B3%E1%84%90%E1%85%B3+%E1%84%87%E1%85%A1%E1%86%AB%E1%84%8C%E1%85%B5+10%E1%84%8C%E1%85%A9%E1%86%BC+%E1%84%90%E1%85%A2%E1%86%A81.jpeg
악세사리,악세사리,제이에스티나 인기 팔찌/발찌 10종 택1,55200,,https://gift.kakao.com/product/2513174,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%8B%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%8B%E1%85%B2+PICK+%E1%84%8C%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8B%E1%85%A6%E1%84%89%E1%85%B3%E1%84%90%E1%85%B5%E1%84%82%E1%85%A1+%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%80%E1%85%B5+%E1%84%91%E1%85%A1%E1%86%AF%E1%84%8D%E1%85%B5%3A%E1%84%87%E1%85%A1%E1%86%AF%E1%84%8D%E1%85%B5+10%E1%84%8C%E1%85%A9%E1%86%BC+%E1%84%90%E1%85%A2%E1%86%A81.jpeg
악세사리,악세사리,로즈몽 BEST 실버 귀걸이 목걸이 10종 택1,35000,,https://gift.kakao.com/product/7857894,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%85%E1%85%A9%E1%84%8C%E1%85%B3%E1%84%86%E1%85%A9%E1%86%BC+BEST+%E1%84%89%E1%85%B5%E1%86%AF%E1%84%87%E1%85%A5+%E1%84%80%E1%85%B1%E1%84%80%E1%85%A5%E1%86%AF%E1%84%8B%E1%85%B5+%E1%84%86%E1%85%A9%E1%86%A8%E1%84%80%E1%85%A5%E1%86%AF%E1%84%8B%E1%85%B5+10%E1%84%8C%E1%85%A9%E1%86%BC+%E1%84%90%E1%85%A2%E1%86%A81.jpeg
악세사리,악세사리,위드아이스 기부 발찌 트윙클,13000,,https://gift.kakao.com/product/1160016,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%8B%E1%85%B1%E1%84%83%E1%85%B3%E1%84%8B%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%89%E1%85%B3+%E1%84%80%E1%85%B5%E1%84%87%E1%85%AE+%E1%84%87%E1%85%A1%E1%86%AF%E1%84%8D%E1%85%B5+%E1%84%90%E1%85%B3%E1%84%8B%E1%85%B1%E1%86%BC%E1%84%8F%E1%85%B3%E1%86%AF.jpeg
잡화,잡화,F/W NEW 제이로렌 남녀 머플러 17종 택1 연말선물 목도리,19900,,https://gift.kakao.com/product/1247953,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/F%3AW+NEW+%E1%84%8C%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%85%E1%85%A9%E1%84%85%E1%85%A6%E1%86%AB+%E1%84%82%E1%85%A1%E1%86%B7%E1%84%82%E1%85%A7+%E1%84%86%E1%85%A5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A5+17%E1%84%8C%E1%85%A9%E1%86%BC+%E1%84%90%E1%85%A2%E1%86%A81+%E1%84%8B%E1%85%A7%E1%86%AB%E1%84%86%E1%85%A1%E1%86%AF%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF+%E1%84%86%E1%85%A9%E1%86%A8%E1%84%83%E1%85%A9%E1%84%85%E1%85%B5.jpeg
잡화,잡화,얼모스트블루 초소형 우산 양산 우양산 자외선차단 초경량 / 여름 장마,24800,,https://gift.kakao.com/product/9841994,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%8E%E1%85%A9%E1%84%89%E1%85%A9%E1%84%92%E1%85%A7%E1%86%BC+%E1%84%8B%E1%85%AE%E1%84%89%E1%85%A1%E1%86%AB+%E1%84%8B%E1%85%A3%E1%86%BC%E1%84%89%E1%85%A1%E1%86%AB+%E1%84%8B%E1%85%AE%E1%84%8B%E1%85%A3%E1%86%BC%E1%84%89%E1%85%A1%E1%86%AB+%E1%84%8C%E1%85%A1%E1%84%8B%E1%85%AC%E1%84%89%E1%85%A5%E1%86%AB%E1%84%8E%E1%85%A1%E1%84%83%E1%85%A1%E1%86%AB+%E1%84%8E%E1%85%A9%E1%84%80%E1%85%A7%E1%86%BC%E1%84%85%E1%85%A3%E1%86%BC+%3A+%E1%84%8B%E1%85%A7%E1%84%85%E1%85%B3%E1%86%B7+%E1%84%8C%E1%85%A1%E1%86%BC%E1%84%86%E1%85%A1.jpeg
잡화,잡화,[MLB] 루키 언스트럭쳐 볼캡 21종 택 1,36000,,https://gift.kakao.com/product/2349890,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5BMLB%5D+%E1%84%85%E1%85%AE%E1%84%8F%E1%85%B5+%E1%84%8B%E1%85%A5%E1%86%AB%E1%84%89%E1%85%B3%E1%84%90%E1%85%B3%E1%84%85%E1%85%A5%E1%86%A8%E1%84%8E%E1%85%A7+%E1%84%87%E1%85%A9%E1%86%AF%E1%84%8F%E1%85%A2%E1%86%B8+21%E1%84%8C%E1%85%A9%E1%86%BC+%E1%84%90%E1%85%A2%E1%86%A8+1.jpeg
잡화,잡화,절대 벗겨지지 않는 양말 시리즈 13종 (모든종류) (매일양말),13900,,https://gift.kakao.com/product/998647,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%8C%E1%85%A5%E1%86%AF%E1%84%83%E1%85%A2+%E1%84%87%E1%85%A5%E1%86%BA%E1%84%80%E1%85%A7%E1%84%8C%E1%85%B5%E1%84%8C%E1%85%B5+%E1%84%8B%E1%85%A1%E1%86%AD%E1%84%82%E1%85%B3%E1%86%AB+%E1%84%8B%E1%85%A3%E1%86%BC%E1%84%86%E1%85%A1%E1%86%AF+%E1%84%89%E1%85%B5%E1%84%85%E1%85%B5%E1%84%8C%E1%85%B3+13%E1%84%8C%E1%85%A9%E1%86%BC+(%E1%84%86%E1%85%A9%E1%84%83%E1%85%B3%E1%86%AB%E1%84%8C%E1%85%A9%E1%86%BC%E1%84%85%E1%85%B2)+(%E1%84%86%E1%85%A2%E1%84%8B%E1%85%B5%E1%86%AF%E1%84%8B%E1%85%A3%E1%86%BC%E1%84%86%E1%85%A1%E1%86%AF).jpeg
잡화,잡화,마뗑킴 ACCORDION WALLET,79200,,https://gift.kakao.com/product/9120147,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%86%E1%85%A1%E1%84%84%E1%85%A6%E1%86%BC%E1%84%8F%E1%85%B5%E1%86%B7+%5B%E1%84%83%E1%85%A1%E1%86%AB%E1%84%83%E1%85%A9%E1%86%A8%3A%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%E1%84%91%E1%85%A9%E1%84%8C%E1%85%A1%E1%86%BC%5D+ACCORDION+WALLET+(%2B%E1%84%8F%E1%85%B5%E1%84%85%E1%85%B5%E1%86%BC%E1%84%8C%E1%85%B3%E1%86%BC%E1%84%8C%E1%85%A5%E1%86%BC).jpeg
반려동물,반려동물,강아지 야간산책 LED펜던트 (2종 택1),13300,,https://gift.kakao.com/product/6315050,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%80%E1%85%A1%E1%86%BC%E1%84%8B%E1%85%A1%E1%84%8C%E1%85%B5+%E1%84%8B%E1%85%A3%E1%84%80%E1%85%A1%E1%86%AB%E1%84%89%E1%85%A1%E1%86%AB%E1%84%8E%E1%85%A2%E1%86%A8+LED%E1%84%91%E1%85%A6%E1%86%AB%E1%84%83%E1%85%A5%E1%86%AB%E1%84%90%E1%85%B3+(2%E1%84%8C%E1%85%A9%E1%86%BC+%E1%84%90%E1%85%A2%E1%86%A81).jpeg
반려동물,반려동물,포근한 펫빈백 방석 쿠션 L,29900,,https://gift.kakao.com/product/2314739,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%22%E1%84%91%E1%85%A7%E1%86%AB%E1%84%8B%E1%85%A1%E1%86%AB%E1%84%92%E1%85%A1%E1%86%AB+%E1%84%92%E1%85%B2%E1%84%89%E1%85%B5%E1%86%A8+%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%22+%E1%84%91%E1%85%A9%E1%84%80%E1%85%B3%E1%86%AB%E1%84%92%E1%85%A1%E1%86%AB+%E1%84%91%E1%85%A6%E1%86%BA%E1%84%87%E1%85%B5%E1%86%AB%E1%84%87%E1%85%A2%E1%86%A8+%E1%84%87%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A5%E1%86%A8+%E1%84%8F%E1%85%AE%E1%84%89%E1%85%A7%E1%86%AB+L.jpeg
반려동물,반려동물,[우알롱] 시그니처 도그 캡 (5color) 택 1,29900,,https://gift.kakao.com/product/8342273,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%8B%E1%85%AE%E1%84%8B%E1%85%A1%E1%86%AF%E1%84%85%E1%85%A9%E1%86%BC%5D+%E1%84%89%E1%85%B5%E1%84%80%E1%85%B3%E1%84%82%E1%85%B5%E1%84%8E%E1%85%A5+%E1%84%83%E1%85%A9%E1%84%80%E1%85%B3+%E1%84%8F%E1%85%A2%E1%86%B8+(5color)+%E1%84%90%E1%85%A2%E1%86%A8+1.jpeg
반려동물,반려동물,오아 이리와 펫 자동 급식기 4L 대용량 펫 급식기 반려동물 자동급식기,65900,,https://gift.kakao.com/product/2453785,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%8B%E1%85%A9%E1%84%8B%E1%85%A1+%E1%84%8B%E1%85%B5%E1%84%85%E1%85%B5%E1%84%8B%E1%85%AA+%E1%84%91%E1%85%A6%E1%86%BA+%E1%84%8C%E1%85%A1%E1%84%83%E1%85%A9%E1%86%BC+%E1%84%80%E1%85%B3%E1%86%B8%E1%84%89%E1%85%B5%E1%86%A8%E1%84%80%E1%85%B5+4L+%E1%84%83%E1%85%A2%E1%84%8B%E1%85%AD%E1%86%BC%E1%84%85%E1%85%A3%E1%86%BC+%E1%84%91%E1%85%A6%E1%86%BA+%E1%84%80%E1%85%B3%E1%86%B8%E1%84%89%E1%85%B5%E1%86%A8%E1%84%80%E1%85%B5+%E1%84%87%E1%85%A1%E1%86%AB%E1%84%85%E1%85%A7%E1%84%83%E1%85%A9%E1%86%BC%E1%84%86%E1%85%AE%E1%86%AF+%E1%84%8C%E1%85%A1%E1%84%83%E1%85%A9%E1%86%BC%E1%84%80%E1%85%B3%E1%86%B8%E1%84%89%E1%85%B5%E1%86%A8%E1%84%80%E1%85%B5.jpeg
반려동물,반려동물,닥터펫 강아지간식 큐브 200g 통간식,7600,,https://gift.kakao.com/product/731999,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%83%E1%85%A1%E1%86%A8%E1%84%90%E1%85%A5%E1%84%91%E1%85%A6%E1%86%BA+%E1%84%80%E1%85%A1%E1%86%BC%E1%84%8B%E1%85%A1%E1%84%8C%E1%85%B5%E1%84%80%E1%85%A1%E1%86%AB%E1%84%89%E1%85%B5%E1%86%A8+%E1%84%8F%E1%85%B2%E1%84%87%E1%85%B3+200g+%E1%84%90%E1%85%A9%E1%86%BC%E1%84%80%E1%85%A1%E1%86%AB%E1%84%89%E1%85%B5%E1%86%A8.png
유아동,유아동,아디다스 가젤 크립 영유아 신발 2종 택1,49000,,https://gift.kakao.com/product/10188921,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%83%E1%85%A1%E1%86%AB%E1%84%83%E1%85%A9%E1%86%A8%5D+%E1%84%8B%E1%85%A1%E1%84%83%E1%85%B5%E1%84%83%E1%85%A1%E1%84%89%E1%85%B3+%E1%84%80%E1%85%A1%E1%84%8C%E1%85%A6%E1%86%AF+%E1%84%8F%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B8+%E1%84%8B%E1%85%A7%E1%86%BC%E1%84%8B%E1%85%B2%E1%84%8B%E1%85%A1+%E1%84%89%E1%85%B5%E1%86%AB%E1%84%87%E1%85%A1%E1%86%AF+2%E1%84%8C%E1%85%A9%E1%86%BC+%E1%84%90%E1%85%A2%E1%86%A81+JI2045%3AJI2046+%E1%84%8E%E1%85%AE%E1%86%AF%E1%84%89%E1%85%A1%E1%86%AB%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%3A%E1%84%87%E1%85%A2%E1%86%A8%E1%84%8B%E1%85%B5%E1%86%AF%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF.jpeg
유아동,유아동,베이비베이커리 아기옷선물 NEW 드림베어 3종패키지,48000,,https://gift.kakao.com/product/877248,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%8B%E1%85%A1%E1%84%80%E1%85%B5%E1%84%8B%E1%85%A9%E1%86%BA%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%E1%84%91%E1%85%A2%E1%84%8F%E1%85%B5%E1%84%8C%E1%85%B5%5D+NEW+%E1%84%83%E1%85%B3%E1%84%85%E1%85%B5%E1%86%B7%E1%84%87%E1%85%A6%E1%84%8B%E1%85%A5+3%E1%84%8C%E1%85%A9%E1%86%BC%E1%84%91%E1%85%A2%E1%84%8F%E1%85%B5%E1%84%8C%E1%85%B5+(%E1%84%8E%E1%85%AE%E1%86%AF%E1%84%89%E1%85%A1%E1%86%AB%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF+%E1%84%87%E1%85%A2%E1%86%A8%E1%84%8B%E1%85%B5%E1%86%AF+%E1%84%83%E1%85%A9%E1%86%AF).jpeg
유아동,유아동,내아이애 떡뻥 / 쌀과자 / 과일칩 유기농 아이과자 세트 모음전,13600,,https://gift.kakao.com/product/609654,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%82%E1%85%A2%E1%84%8B%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%8B%E1%85%A2%5D+%E1%84%84%E1%85%A5%E1%86%A8%E1%84%88%E1%85%A5%E1%86%BC+%3A+%E1%84%8A%E1%85%A1%E1%86%AF%E1%84%80%E1%85%AA%E1%84%8C%E1%85%A1+%3A+%E1%84%80%E1%85%AA%E1%84%8B%E1%85%B5%E1%86%AF%E1%84%8E%E1%85%B5%E1%86%B8+%E1%84%8B%E1%85%B2%E1%84%80%E1%85%B5%E1%84%82%E1%85%A9%E1%86%BC+%E1%84%8B%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%80%E1%85%AA%E1%84%8C%E1%85%A1+%E1%84%89%E1%85%A6%E1%84%90%E1%85%B3+%E1%84%86%E1%85%A9%E1%84%8B%E1%85%B3%E1%86%B7%E1%84%8C%E1%85%A5%E1%86%AB.jpeg
유아동,유아동,하기스 네이처메이드&썸머/퓨어코튼&썸 기저귀 밴드/팬티 1박스,55900,,https://gift.kakao.com/product/897238,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%22%E1%84%92%E1%85%A1%E1%84%80%E1%85%B5%E1%84%89%E1%85%B3+%E1%84%80%E1%85%B5%E1%84%8C%E1%85%A5%E1%84%80%E1%85%B1+%E1%84%8E%E1%85%AE%E1%86%AF%E1%84%89%E1%85%A1%E1%86%AB%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%22+NEW+%E1%84%92%E1%85%A1%E1%84%80%E1%85%B5%E1%84%89%E1%85%B3+%E1%84%82%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8E%E1%85%A5%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%83%E1%85%B3%26%E1%84%8A%E1%85%A5%E1%86%B7%E1%84%86%E1%85%A5%3A%E1%84%91%E1%85%B2%E1%84%8B%E1%85%A5%E1%84%8F%E1%85%A9%E1%84%90%E1%85%B3%E1%86%AB%26%E1%84%8A%E1%85%A5%E1%86%B7+%E1%84%80%E1%85%B5%E1%84%8C%E1%85%A5%E1%84%80%E1%85%B1+%E1%84%87%E1%85%A2%E1%86%AB%E1%84%83%E1%85%B3%3A%E1%84%91%E1%85%A2%E1%86%AB%E1%84%90%E1%85%B5+1%E1%84%87%E1%85%A1%E1%86%A8%E1%84%89%E1%85%B3+%E1%84%90%E1%85%A2%E1%86%A81+%E1%84%87%E1%85%A2%E1%86%A8%E1%84%8B%E1%85%B5%E1%86%AF%3A%E1%84%83%E1%85%A9%E1%86%AF%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF.jpeg
리빙,식기,헤이루미 도자기 라운드 머그컵 2P 세트,18900,결혼,https://gift.kakao.com/product/10173650,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%E1%84%91%E1%85%A9%E1%84%8C%E1%85%A1%E1%86%BC%5D+%E1%84%83%E1%85%A9%E1%84%8C%E1%85%A1%E1%84%80%E1%85%B5+%E1%84%85%E1%85%A1%E1%84%8B%E1%85%AE%E1%86%AB%E1%84%83%E1%85%B3+%E1%84%86%E1%85%A5%E1%84%80%E1%85%B3%E1%84%8F%E1%85%A5%E1%86%B8+2P+%E1%84%89%E1%85%A6%E1%84%90%E1%85%B3+%3A+%E1%84%92%E1%85%A9%E1%86%B7%E1%84%8F%E1%85%A1%E1%84%91%E1%85%A6+%E1%84%8B%E1%85%B5%E1%84%89%E1%85%A1+%E1%84%8C%E1%85%B5%E1%86%B8%E1%84%83%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%B5+%E1%84%89%E1%85%A2%E1%86%BC%E1%84%8B%E1%85%B5%E1%86%AF+%E1%84%8C%E1%85%A1%E1%84%8E%E1%85%B1+%E1%84%89%E1%85%B5%E1%86%AB%E1%84%92%E1%85%A9%E1%86%AB+%E1%84%80%E1%85%A7%E1%86%AF%E1%84%92%E1%85%A9%E1%86%AB+%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF.png
뷰티,화장품,릴리바이레드 해피 버스데이 키트 및 미니빔/웜/쿨,13500,생일,https://gift.kakao.com/product/4782775,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%83%E1%85%A1%E1%86%AB%E1%84%83%E1%85%A9%E1%86%A8%5D%22%E1%84%89%E1%85%A2%E1%86%BC%E1%84%8B%E1%85%B5%E1%86%AF%E1%84%8E%E1%85%AE%E1%86%A8%E1%84%92%E1%85%A1%E1%84%92%E1%85%A2%22+%E1%84%92%E1%85%A2%E1%84%91%E1%85%B5+%E1%84%87%E1%85%A5%E1%84%89%E1%85%B3%E1%84%83%E1%85%A6%E1%84%8B%E1%85%B5+%E1%84%8F%E1%85%B5%E1%84%90%E1%85%B3+(%2B%E1%84%89%E1%85%A2%E1%86%BC%E1%84%8B%E1%85%B5%E1%86%AF%E1%84%87%E1%85%B5%E1%86%B7%E1%84%8C%E1%85%B3%E1%86%BC%E1%84%8C%E1%85%A5%E1%86%BC)+%E1%84%86%E1%85%B5%E1%84%82%E1%85%B5%E1%84%87%E1%85%B5%E1%86%B7%3A%E1%84%8B%E1%85%AF%E1%86%B7%3A%E1%84%8F%E1%85%AE%E1%86%AF.jpeg
리빙,식기,스타벅스 그린 사이렌 도트 머그 237ml 2P 세트,25000,집들이,https://gift.kakao.com/product/3534028,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%89%E1%85%B3%E1%84%90%E1%85%A1%E1%84%87%E1%85%A5%E1%86%A8%E1%84%89%E1%85%B3+%22%E1%84%8E%E1%85%AE%E1%86%A8%E1%84%92%E1%85%A1+%E1%84%8C%E1%85%B5%E1%86%B8%E1%84%83%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%B5+%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%22+%E1%84%80%E1%85%B3%E1%84%85%E1%85%B5%E1%86%AB+%E1%84%89%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%85%E1%85%A6%E1%86%AB+%E1%84%83%E1%85%A9%E1%84%90%E1%85%B3+%E1%84%86%E1%85%A5%E1%84%80%E1%85%B3+237ml*2ea+%E1%84%89%E1%85%A6%E1%84%90%E1%85%B3.jpeg
리빙,잡화,고미플라워 핸드메이드 뜨개 네잎클로버 키링,7800,취업,https://gift.kakao.com/product/10267916,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%8C%E1%85%A9%E1%86%AF%E1%84%8B%E1%85%A5%E1%86%B8%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF+%E1%84%92%E1%85%A2%E1%86%AB%E1%84%83%E1%85%B3%E1%84%86%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%83%E1%85%B3+%E1%84%84%E1%85%B3%E1%84%80%E1%85%A2+%E1%84%82%E1%85%A6%E1%84%8B%E1%85%B5%E1%87%81%E1%84%8F%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A9%E1%84%87%E1%85%A5+%E1%84%8F%E1%85%B5%E1%84%85%E1%85%B5%E1%86%BC+%E1%84%80%E1%85%A2%E1%84%8B%E1%85%A5%E1%86%B8+%E1%84%89%E1%85%B3%E1%86%BC%E1%84%8C%E1%85%B5%E1%86%AB+%E1%84%8E%E1%85%B1%E1%84%8B%E1%85%A5%E1%86%B8+%E1%84%8B%E1%85%A7%E1%86%BC%E1%84%8C%E1%85%A5%E1%86%AB+%E1%84%8B%E1%85%B5%E1%84%89%E1%85%A1+%E1%84%80%E1%85%A7%E1%86%AF%E1%84%92%E1%85%A9%E1%86%AB+%E1%84%90%E1%85%AC%E1%84%89%E1%85%A1.jpeg
리빙,잡화,인사이디 휴대용 무선 LP 턴테이블 LED 무드등 블루투스 스피커,69900,집들이,https://gift.kakao.com/product/5276165,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%22%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%E1%84%92%E1%85%A1%E1%84%80%E1%85%A9+%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%E1%84%87%E1%85%A1%E1%86%AE%E1%84%8C%E1%85%A1%22+%5B%E1%84%80%E1%85%A7%E1%86%AF%E1%84%92%E1%85%A9%E1%86%AB%3A%E1%84%8C%E1%85%A1%E1%84%8E%E1%85%B1%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%5D+%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%89%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%83%E1%85%B5+%E1%84%92%E1%85%B2%E1%84%83%E1%85%A2%E1%84%8B%E1%85%AD%E1%86%BC+%E1%84%86%E1%85%AE%E1%84%89%E1%85%A5%E1%86%AB+LP+%E1%84%90%E1%85%A5%E1%86%AB%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%87%E1%85%B3%E1%86%AF+LED+%E1%84%86%E1%85%AE%E1%84%83%E1%85%B3%E1%84%83%E1%85%B3%E1%86%BC+%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%AE%E1%84%90%E1%85%AE%E1%84%89%E1%85%B3+%E1%84%89%E1%85%B3%E1%84%91%E1%85%B5%E1%84%8F%E1%85%A5.jpeg
리빙,잡화,렉슨미나 S사이즈 SNS 인기 아이템 버섯조명 무드등 테이블 미니조명,47000,,https://gift.kakao.com/product/2616320,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%83%E1%85%A1%E1%86%AB%E1%84%83%E1%85%A9%E1%86%A8%5D+%E1%84%85%E1%85%A6%E1%86%A8%E1%84%89%E1%85%B3%E1%86%AB%E1%84%86%E1%85%B5%E1%84%82%E1%85%A1+S%E1%84%89%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%8C%E1%85%B3+%22SNS+%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%80%E1%85%B5%E1%84%8B%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%90%E1%85%A6%E1%86%B7%22+%E1%84%87%E1%85%A5%E1%84%89%E1%85%A5%E1%86%BA%E1%84%8C%E1%85%A9%E1%84%86%E1%85%A7%E1%86%BC+%E1%84%86%E1%85%AE%E1%84%83%E1%85%B3%E1%84%83%E1%85%B3%E1%86%BC+%E1%84%90%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%87%E1%85%B3%E1%86%AF+%E1%84%86%E1%85%B5%E1%84%82%E1%85%B5%E1%84%8C%E1%85%A9%E1%84%86%E1%85%A7%E1%86%BC.png
리빙,잡화,매직캔 냄새차단 쓰레기통 휴지통 히포 크롬 21L 4종 택1,66700,집들이,https://gift.kakao.com/product/2181147?tab=review&sortProperty=SCORE,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%82%E1%85%A2%E1%86%B7%E1%84%89%E1%85%A2%E1%84%8E%E1%85%A1%E1%84%83%E1%85%A1%E1%86%AB+%E1%84%8A%E1%85%B3%E1%84%85%E1%85%A6%E1%84%80%E1%85%B5%E1%84%90%E1%85%A9%E1%86%BC+%E1%84%92%E1%85%B2%E1%84%8C%E1%85%B5%E1%84%90%E1%85%A9%E1%86%BC+%E1%84%92%E1%85%B5%E1%84%91%E1%85%A9+%E1%84%8F%E1%85%B3%E1%84%85%E1%85%A9%E1%86%B7.jpeg
